,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
3520,Michael Campanaro\CampMi02,2017,26,7-218,BAL,NFL,13,0,33.5,52.5,2.58,4.04,0,0,0,0,0,5,42,0,19,173,1,4
3521,Tim Carter\CartTi00,2003,24,2-46,NYG,NFL,12,2,30.9,56.9,2.58,4.74,0,0,0,0,0,0,0,0,26,309,0,0
3522,T.J. Graham\GrahT.00,2012,23,3-69,BUF,NFL,15,11,38.7,69.7,2.58,4.65,0,0,0,0,0,1,5,0,31,322,1,0
3523,Gordon Jones\JoneGo00,1981,24,2-34,TAM,NFL,13,4,33.6,53.6,2.58,4.12,0,0,0,0,0,0,0,0,20,276,1,0
3524,Hassan Jones\JoneHa00,1987,23,5-120,MIN,NFL,12,0,30.9,37.9,2.58,3.16,0,0,0,0,0,0,0,0,7,189,2,0
3525,Keshawn Martin\MartKe01,2013,23,4-121,HOU,NFL,16,1,41.3,63.3,2.58,3.96,0,0,0,0,0,0,0,0,22,253,2,2
3526,John Mistler\MistJo00,1983,25,3-59,NYG,NFL,16,9,41.2,86.2,2.58,5.39,0,1,0,0,0,0,0,0,45,422,0,1
3527,Jonathan Baldwin\BaldJo00,2012,23,1-26,KAN,NFL,15,7,38.5,58.5,2.57,3.90,0,0,0,0,0,0,0,0,20,325,1,0
3528,Marty Booker\BookMa00,2008,32,3-78,CHI,NFL,13,5,33.4,47.4,2.57,3.65,0,0,0,0,0,1,3,0,14,211,2,0
3529,Kevin Curtis\CurtKe00,2009,31,3-74,PHI,NFL,3,1,7.7,13.7,2.57,4.57,0,0,0,0,0,0,0,0,6,77,0,0
3530,Alvin Harper\HarpAl00,1991,23,1-12,DAL,NFL,15,5,38.6,58.6,2.57,3.91,0,0,0,0,0,0,0,0,20,326,1,0
3531,Russell Shepard\ShepRu00,2018,28,,NYG,NFL,12,0,30.8,40.8,2.57,3.40,0,0,0,0,0,0,0,0,10,188,2,0
3532,Rocky Belk\BelkRo20,1983,23,7-176,CLE,NFL,10,0,25.6,30.6,2.56,3.06,0,0,0,0,0,1,-5,0,5,141,2,0
3533,Isaac Bruce\BrucIs00,2009,37,2-33,SFO,NFL,10,7,25.6,46.6,2.56,4.66,0,0,0,0,0,1,-8,0,21,264,0,0
3534,Lawrence Dawsey\DawsLa00,1999,32,3-66,NOR,NFL,10,0,25.6,41.6,2.56,4.16,0,0,0,0,0,0,0,0,16,196,1,0
3535,Phillip Dorsett\DorsPh00,2015,22,1-29,IND,NFL,11,0,28.2,46.2,2.56,4.20,0,0,0,0,0,3,17,0,18,225,1,2
3536,Andre Johnson\JohnAn02,2016,35,1-3,TEN,NFL,8,4,20.5,29.5,2.56,3.69,0,0,0,0,0,0,0,0,9,85,2,0
3537,Damaris Johnson\JohnDa04,2014,25,,HOU,NFL,16,8,41.0,72.0,2.56,4.50,0,0,0,0,0,5,19,0,31,331,1,2
3538,Keary Colbert\ColbKe00,2005,23,2-62,CAR,NFL,16,16,40.8,65.8,2.55,4.11,0,0,0,0,0,1,6,0,25,282,2,1
3539,Chad Hall\HallCh00,2010,24,,PHI,NFL,8,1,20.4,31.4,2.55,3.93,0,0,0,0,0,9,29,0,11,115,1,0
3540,Trumaine Johnson\JohnTr02,1987,27,6-141,BUF,NFL,12,0,30.6,45.6,2.55,3.80,0,0,0,0,0,0,0,0,15,186,2,0
3541,Donald Driver\DrivDo00,2000,25,7-213,GNB,NFL,16,2,40.6,61.6,2.54,3.85,0,0,0,0,0,1,4,0,21,322,1,0
3542,Brandon Gibson\GibsBr00,2014,27,6-194,MIA,NFL,14,5,35.5,64.5,2.54,4.61,0,0,0,0,0,0,0,0,29,295,1,2
3543,Dante Hall\HallDa00,2004,26,5-153,KAN,NFL,16,6,40.6,65.6,2.54,4.10,0,0,0,0,0,8,56,0,25,230,0,1
3544,Justin McCareins\McCaJu00,2006,28,4-124,NYJ,NFL,16,7,40.7,63.7,2.54,3.98,0,0,0,0,0,0,0,0,23,347,1,1
3545,Terry Mickens\MickTe00,1998,27,5-146,OAK,NFL,16,2,40.6,64.6,2.54,4.04,0,0,0,0,0,0,0,0,24,346,1,0
3546,Don Beebe\BeebDo00,1990,26,3-82,BUF,NFL,12,4,30.4,41.4,2.53,3.45,0,0,0,0,0,1,23,0,11,221,1,0
3547,Mitchell Brookins\BrooMi00,1984,24,4-95,BUF,NFL,16,0,40.5,58.5,2.53,3.66,0,0,0,0,0,2,27,0,18,318,1,0
3548,Patrick Crayton\CrayPa00,2004,25,7-216,DAL,NFL,8,0,20.2,32.2,2.53,4.03,0,1,0,0,1,0,0,0,12,162,1,0
3549,Andrew Hawkins\HawkAn00,2013,27,,CIN,NFL,8,0,20.2,32.2,2.53,4.03,0,0,0,0,0,2,3,0,12,199,0,1
3550,Joe Horn\HornJo00,2007,35,5-135,ATL,NFL,12,12,30.3,57.3,2.53,4.78,0,0,0,0,0,0,0,0,27,243,1,0
3551,James Hundon\HundJa00,1997,26,,CIN,NFL,16,0,40.5,56.5,2.53,3.53,0,0,0,0,0,0,0,0,16,285,2,1
3552,Cedric Jones\JoneCe00,1984,24,3-56,NWE,NFL,14,3,35.4,54.4,2.53,3.89,0,0,0,0,0,0,0,0,19,244,2,1
3553,Jermaine Lewis\LewiJe00,2000,26,5-153,BAL,NFL,15,1,38.0,57.0,2.53,3.80,1,1,3,0,0,3,38,0,19,161,1,0
3554,Brandon Lloyd\LloyBr00,2014,33,4-124,SFO,NFL,14,3,35.4,49.4,2.53,3.53,0,0,0,0,0,0,0,0,14,294,1,0
3555,Kevin Lockett\LockKe00,2003,29,2-47,NYJ,NFL,3,0,7.6,12.6,2.53,4.20,0,0,0,0,0,0,0,0,5,76,0,0
3556,Herman Moore\MoorHe00,2001,32,1-10,DET,NFL,3,1,7.6,11.6,2.53,3.87,0,0,0,0,0,0,0,0,4,76,0,0
3557,Tai Streets\StreTa00,2001,24,6-171,SFO,NFL,16,3,40.5,68.5,2.53,4.28,0,0,0,0,0,0,0,0,28,345,1,0
3558,Bernard Berrian\BerrBe00,2005,25,3-78,CHI,NFL,11,2,27.7,40.7,2.52,3.70,0,0,0,0,0,2,31,0,13,246,0,1
3559,Antonio Brown\BrowAn04,2010,22,6-195,PIT,NFL,9,0,22.7,38.7,2.52,4.30,0,0,0,0,0,0,0,0,16,167,0,1
3560,Wesley Carroll\CarrWe00,1992,25,2-42,NOR,NFL,16,5,40.2,58.2,2.51,3.64,0,0,0,0,0,0,0,0,18,292,2,1
3561,Jarett Dillard\DillJa00,2011,26,5-144,JAX,NFL,14,5,35.2,64.2,2.51,4.59,0,0,0,0,0,0,0,0,29,292,1,1
3562,Justin Hardy\HardJu00,2017,26,4-107,ATL,NFL,16,1,40.1,60.1,2.51,3.76,0,0,0,0,0,0,0,0,20,221,3,1
3563,Leonard Harris\HarrLe00,1990,30,,HOU,NFL,14,0,35.2,48.2,2.51,3.44,0,0,0,0,0,0,0,0,13,172,3,0
3564,Andre Hastings\HastAn00,1994,24,3-76,PIT,NFL,16,8,40.1,60.1,2.51,3.76,0,0,0,0,0,0,0,0,20,281,2,0
3565,Bethel Johnson\JohnBe00,2003,24,2-45,NWE,NFL,15,5,37.7,53.7,2.51,3.58,0,0,0,0,0,1,-12,0,16,209,2,0
3566,LeRon McCoy\McCoLe00,2005,23,7-226,ARI,NFL,10,4,25.1,43.1,2.51,4.31,0,0,0,0,0,0,0,0,18,191,1,0
3567,Legedu Naanee\NaanLe00,2009,26,5-172,SDG,NFL,15,1,37.7,61.7,2.51,4.12,1,1,21,0,0,3,7,0,24,242,2,0
3568,Jason Phillips\PhilJa00,1989,23,10-253,DET,NFL,16,6,40.2,70.2,2.51,4.39,0,0,0,0,0,0,0,0,30,352,1,1
3569,Mike Pritchard\PritMi00,1996,27,1-13,SEA,NFL,16,5,40.1,61.1,2.51,3.82,0,0,0,0,0,2,13,0,21,328,1,0
3570,Josh Reed\ReedJo01,2009,29,2-36,BUF,NFL,14,4,35.1,62.1,2.51,4.44,0,0,0,0,0,0,0,0,27,291,1,3
3571,Steve Smith\SmitSt01,2001,22,3-74,CAR,NFL,15,1,37.7,47.7,2.51,3.18,0,0,0,0,0,4,43,0,10,154,0,8
3572,Lamar Thomas\ThomLa00,1996,26,3-60,MIA,NFL,9,3,22.6,32.6,2.51,3.62,0,0,0,0,0,0,0,0,10,166,1,0
3573,Stephen Baker\BakeSt00,1989,25,3-83,NYG,NFL,15,4,37.5,50.5,2.50,3.37,0,0,0,0,0,0,0,0,13,255,2,0
3574,Brian Brennan\BrenBr00,1991,29,4-104,CLE,NFL,15,3,37.5,68.5,2.50,4.57,0,0,0,0,0,0,0,0,31,325,1,1
3575,Cody Core\CoreCo00,2016,22,6-199,CIN,NFL,8,4,20.0,37.0,2.50,4.63,0,0,0,0,0,0,0,0,17,200,0,0
3576,Donald Driver\DrivDo00,2001,26,7-213,GNB,NFL,13,2,32.5,45.5,2.50,3.50,0,0,0,0,0,3,38,1,13,167,1,0
3577,Bobby Engram\EngrBo00,2001,28,2-52,SEA,NFL,16,4,40.0,69.0,2.50,4.31,0,0,0,0,0,0,0,0,29,400,0,0
3578,Darius Johnson\JohnDa06,2013,22,,ATL,NFL,10,2,25.0,47.0,2.50,4.70,0,0,0,0,0,0,0,0,22,210,1,1
3579,Jerome Mathis\MathJe00,2007,24,4-114,HOU,NFL,3,0,7.5,8.5,2.50,2.83,0,0,0,0,0,0,0,0,1,15,0,0
3580,Mike Sims-Walker\WalkMi01,2011,27,3-79,2TM,NFL,6,4,15.0,27.0,2.50,4.50,0,0,0,0,0,0,0,0,12,150,0,0
3581,Wendall Williams\WillWe00,2016,26,,HOU,NFL,3,0,7.5,11.5,2.50,3.83,0,0,0,0,0,0,0,0,4,75,0,0
3582,Brice Butler\ButlBr00,2016,26,7-209,DAL,NFL,16,3,39.9,55.9,2.49,3.49,0,0,0,0,0,0,0,0,16,219,3,0
3583,Cedric Jones\JoneCe00,1983,23,3-56,NWE,NFL,15,12,37.3,57.3,2.49,3.82,0,0,0,0,0,0,0,0,20,323,1,1
3584,Derrick Mayes\MayeDe00,2000,26,2-56,SEA,NFL,13,8,32.4,61.4,2.49,4.72,0,0,0,0,0,0,0,0,29,264,1,0
3585,Louis Murphy\MurpLo00,2012,25,4-124,CAR,NFL,16,5,39.9,64.9,2.49,4.06,0,0,0,0,0,1,3,0,25,336,1,1
3586,Kassim Osgood\OsgoKa00,2003,23,,SDG,NFL,16,2,39.8,52.8,2.49,3.30,0,0,0,0,0,0,0,0,13,278,2,0
3587,Zach Pascal\PascZa00,2018,24,,IND,NFL,16,4,39.8,66.8,2.49,4.18,0,0,0,0,0,2,10,0,27,268,2,0
3588,Damian Williams\WillDa04,2012,24,3-77,TEN,NFL,13,2,32.4,62.4,2.49,4.80,0,0,0,0,0,0,0,0,30,324,0,0
3589,Nelson Agholor\AghoNe00,2015,22,1-20,PHI,NFL,13,12,32.3,55.3,2.48,4.25,0,0,0,0,0,0,0,0,23,283,1,1
3590,Vincent Brisby\BrisVi00,1997,26,2-56,NWE,NFL,16,4,39.6,62.6,2.48,3.91,0,0,0,0,0,0,0,0,23,276,2,0
3591,Anthony Hancock\HancAn00,1985,25,1-11,KAN,NFL,16,1,39.6,54.6,2.48,3.41,0,0,0,0,0,0,0,0,15,286,2,1
3592,Patrick Johnson\JohnPa00,2000,24,2-42,BAL,NFL,12,9,29.7,41.7,2.48,3.48,0,0,0,0,0,2,21,0,12,156,2,0
3593,Chris Sanders\SandCh00,1999,27,3-67,TEN,NFL,16,0,39.6,59.6,2.48,3.73,0,0,0,0,0,0,0,0,20,336,1,0
3594,Calvin Sweeney\SweeCa00,1986,31,4-110,PIT,NFL,16,7,39.7,60.7,2.48,3.79,0,0,0,0,0,0,0,0,21,337,1,0
3595,Chris Calloway\CallCh00,1992,24,4-97,NYG,NFL,16,1,39.5,66.5,2.47,4.16,0,0,0,0,0,0,0,0,27,335,1,0
3596,Michael Lewis\LewiMi00,2002,31,,NOR,NFL,16,0,39.5,47.5,2.47,2.97,0,0,0,0,0,1,15,0,8,200,0,6
3597,Brett Perriman\PerrBr00,1989,24,2-52,NOR,NFL,14,1,34.6,54.6,2.47,3.90,0,0,0,0,0,1,-10,0,20,356,0,0
3598,Greg Salas\SalaGr00,2014,26,4-112,NYJ,NFL,10,2,24.7,32.7,2.47,3.27,0,0,0,0,0,1,20,1,8,167,0,0
3599,Byron Walker\WalkBy00,1985,25,,SEA,NFL,16,0,39.5,58.5,2.47,3.66,0,0,0,0,0,0,0,0,19,285,2,1
3600,Mike Williams\WillMi03,2011,27,1-10,SEA,NFL,12,10,29.6,47.6,2.47,3.97,0,0,0,0,0,0,0,0,18,236,1,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
3601,Adam Humphries\HumpAd00,2015,22,,TAM,NFL,13,0,32.0,59.0,2.46,4.54,0,0,0,0,0,0,0,0,27,260,1,0
3602,Ron Smith\SmitRo02,1981,25,2-53,2TM,NFL,12,1,29.5,36.5,2.46,3.04,0,0,0,0,0,1,7,0,7,168,2,0
3603,Kevin Williams\WillKe00,1999,28,2-46,BUF,NFL,16,0,39.4,70.4,2.46,4.40,0,0,0,0,0,1,13,0,31,381,0,0
3604,Josh Cribbs\CribJo01,2008,25,,CLE,NFL,15,2,36.8,38.8,2.45,2.59,1,4,8,0,0,29,167,1,2,18,1,0
3605,JaJuan Dawson\DawsJa00,2001,24,3-79,CLE,NFL,14,0,34.1,56.1,2.44,4.01,0,0,0,0,0,0,0,0,22,281,1,0
3606,Ron Dugans\DugaRo00,2001,24,3-66,CIN,NFL,16,3,39.1,67.1,2.44,4.19,0,0,0,0,0,0,0,0,28,251,2,0
3607,Ashley Lelie\LeliAs00,2008,28,1-19,OAK,NFL,13,6,31.7,42.7,2.44,3.28,0,0,0,0,0,0,0,0,11,197,2,0
3608,Kamar Aiken\AikeKa00,2016,27,,BAL,NFL,16,6,38.8,67.8,2.43,4.24,0,0,0,0,0,0,0,0,29,328,1,0
3609,Derrick Alexander\AlexDe00,2002,31,1-29,MIN,NFL,8,5,19.4,33.4,2.43,4.18,0,0,0,0,0,0,0,0,14,134,1,0
3610,Ryan Grant\GranRy01,2015,25,5-142,WAS,NFL,16,5,38.8,61.8,2.43,3.86,0,0,0,0,0,0,0,0,23,268,2,0
3611,Marques Hagans\HagaMa00,2007,25,5-144,STL,NFL,4,1,9.7,17.7,2.43,4.43,0,0,0,0,0,2,-4,0,8,101,0,2
3612,Michael Jackson\JackMi00,1991,22,6-141,CLE,NFL,16,7,38.8,55.8,2.43,3.49,0,0,0,0,0,0,0,0,17,268,2,0
3613,Brandon Lloyd\LloyBr00,2006,25,4-124,WAS,NFL,15,12,36.5,59.5,2.43,3.97,0,0,0,0,0,0,0,0,23,365,0,1
3614,Ricky Nattiel\NattRi00,1991,25,1-27,DEN,NFL,16,0,38.8,54.8,2.43,3.43,0,0,0,0,0,0,0,0,16,288,2,2
3615,Kevin Ogletree\OgleKe00,2013,26,,2TM,NFL,16,2,38.9,59.9,2.43,3.74,0,0,0,0,0,0,0,0,21,269,2,0
3616,Jake Reed\ReedJa00,2001,34,3-68,MIN,NFL,16,0,38.9,65.9,2.43,4.12,0,0,0,0,0,0,0,0,27,309,1,0
3617,Reggie Rembert\RembRe00,1992,26,2-28,CIN,NFL,9,4,21.9,40.9,2.43,4.54,0,0,0,0,0,0,0,0,19,219,0,0
3618,Tony Simmons\SimmTo00,2000,26,2-52,NWE,NFL,12,2,29.1,43.1,2.43,3.59,0,0,0,0,0,0,0,0,14,231,1,0
3619,Andre Caldwell\CaldAn00,2013,28,3-97,DEN,NFL,16,2,38.7,54.7,2.42,3.42,0,0,0,0,0,1,7,0,16,200,3,0
3620,Jalin Marshall\MarsJa01,2016,21,,NYJ,NFL,10,1,24.2,38.2,2.42,3.82,0,0,0,0,0,0,0,0,14,162,2,4
3621,Derrick Mayes\MayeDe00,1997,23,2-56,GNB,NFL,12,3,29.0,47.0,2.42,3.92,0,0,0,0,0,0,0,0,18,290,0,0
3622,Anthony Morgan\MorgAn00,1991,24,5-134,CHI,NFL,14,2,33.9,46.9,2.42,3.35,0,0,0,0,0,3,18,0,13,211,2,1
3623,Isaac Byrd\ByrdIs00,2000,26,6-195,CAR,NFL,15,4,36.1,58.1,2.41,3.87,0,0,0,0,0,0,0,0,22,241,2,0
3624,Curtis Conway\ConwCu00,1993,22,1-7,CHI,NFL,16,7,38.5,57.5,2.41,3.59,0,0,0,0,0,5,44,0,19,231,2,1
3625,Anthony Edwards\EdwaAn00,1993,27,,PHO,NFL,16,0,38.6,51.6,2.41,3.23,0,0,0,0,0,0,0,0,13,326,1,0
3626,Jim Jensen\JensJi00,1987,29,11-291,MIA,NFL,12,0,28.9,54.9,2.41,4.58,0,0,0,0,0,4,18,0,26,221,1,1
3627,Ron Johnson\JohnRo01,1989,31,7-170,PHI,NFL,14,9,33.8,53.8,2.41,3.84,0,0,0,0,0,1,3,0,20,295,1,2
3628,Lance Moore\MoorLa00,2014,31,,PIT,NFL,14,2,33.8,47.8,2.41,3.41,0,0,0,0,0,0,0,0,14,198,2,0
3629,David Patten\PattDa00,2005,31,,WAS,NFL,9,7,21.7,43.7,2.41,4.86,0,0,0,0,0,0,0,0,22,217,0,0
3630,Jerry Porter\PortJe00,2008,30,2-47,JAX,NFL,10,6,24.1,35.1,2.41,3.51,0,0,0,0,0,0,0,0,11,181,1,0
3631,Mike Sims-Walker\WalkMi01,2008,24,3-79,JAX,NFL,9,1,21.7,37.7,2.41,4.19,0,0,0,0,0,0,0,0,16,217,0,0
3632,Calvin Sweeney\SweeCa00,1987,32,4-110,PIT,NFL,9,6,21.7,37.7,2.41,4.19,0,0,0,0,0,0,0,0,16,217,0,0
3633,Laquon Treadwell\TreaLa00,2018,23,1-23,MIN,NFL,15,7,36.2,71.2,2.41,4.75,0,0,0,0,0,0,0,0,35,302,1,0
3634,Kevin Alexander\AlexKe00,1997,22,,NYG,NFL,14,8,33.6,51.6,2.40,3.69,0,0,0,0,0,0,0,0,18,276,1,0
3635,Ray Alexander\AlexRa00,1984,22,,DEN,NFL,8,0,19.2,27.2,2.40,3.40,0,0,0,0,0,0,0,0,8,132,1,0
3636,Reggie Bynum\BynuRe20,1987,23,9-222,BUF,NFL,1,1,2.4,4.4,2.40,4.40,0,0,0,0,0,0,0,0,2,24,0,0
3637,Michael Campanaro\CampMi02,2016,25,7-218,BAL,NFL,3,0,7.2,7.2,2.40,2.40,0,0,0,0,0,3,72,0,0,0,0,0
3638,Danny Farmer\FarmDa00,2001,24,4-103,CIN,NFL,12,1,28.8,43.8,2.40,3.65,0,0,0,0,0,0,0,0,15,228,1,1
3639,Drew Hill\HillDr00,1993,37,12-328,ATL,NFL,16,7,38.4,72.4,2.40,4.53,0,0,0,0,0,0,0,0,34,384,0,0
3640,Tracy Porter\PortTr00,1983,24,4-99,BAL,NFL,16,7,38.4,66.4,2.40,4.15,0,0,0,0,0,0,0,0,28,384,0,0
3641,Mike Quick\QuicMi00,1982,23,1-20,PHI,NFL,9,0,21.6,31.6,2.40,3.51,0,0,0,0,0,0,0,0,10,156,1,0
3642,Chad Williams\WillCh05,2018,24,3-98,ARI,NFL,10,7,24.0,41.0,2.40,4.10,0,0,0,0,0,1,9,0,17,171,1,0
3643,Karl Williams\WillKa00,1998,27,,TAM,NFL,13,6,31.2,52.2,2.40,4.02,0,0,0,0,0,0,0,0,21,252,1,0
3644,Danny Woodhead\WoodDa02,2014,29,,SDG,NFL,3,0,7.2,12.2,2.40,4.07,0,0,0,0,0,15,38,0,5,34,0,0
3645,David Anderson\AndeDa01,2007,24,7-251,HOU,NFL,8,0,19.1,31.1,2.39,3.89,0,0,0,0,0,0,0,0,12,131,1,1
3646,Scotty Anderson\AndeSc00,2002,23,5-148,DET,NFL,16,4,38.2,63.2,2.39,3.95,0,0,0,0,0,0,0,0,25,322,1,1
3647,Travis Benjamin\BenjTr00,2018,29,4-100,LAC,NFL,12,3,28.7,40.7,2.39,3.39,0,0,0,0,0,7,41,0,12,186,1,0
3648,Gregg Garrity\GarrGr00,1986,26,5-140,PHI,NFL,12,0,28.7,40.7,2.39,3.39,0,0,0,0,0,0,0,0,12,227,0,0
3649,Jamie Holland\HollJa00,1989,25,7-173,SDG,NFL,16,6,38.2,64.2,2.39,4.01,0,0,0,0,0,6,46,0,26,336,0,0
3650,Terance Mathis\MathTe00,1993,26,6-140,NYJ,NFL,16,3,38.2,62.2,2.39,3.89,0,0,0,0,0,2,20,1,24,352,0,5
3651,Amani Toomer\ToomAm00,1997,23,2-34,NYG,NFL,16,0,38.3,54.3,2.39,3.39,0,0,0,0,0,0,0,0,16,263,1,0
3652,Michael Westbrook\WestMi00,2002,30,1-4,CIN,NFL,9,4,21.5,29.5,2.39,3.28,0,0,0,0,0,1,1,0,8,94,2,0
3653,Travis Benjamin\BenjTr00,2013,24,4-100,CLE,NFL,8,3,19.0,24.0,2.38,3.00,0,0,0,0,0,1,45,0,5,105,0,2
3654,Michael Clayton\ClayMi00,2009,27,1-15,TAM,NFL,13,11,31.0,47.0,2.38,3.62,0,1,0,0,0,0,0,0,16,230,1,0
3655,Derrick Gaffney\GaffDe00,1984,29,8-197,NYJ,NFL,12,7,28.5,47.5,2.38,3.96,0,0,0,0,0,0,0,0,19,285,0,0
3656,Derek Hill\HillDe00,1990,23,3-61,PIT,NFL,16,12,38.1,63.1,2.38,3.94,0,0,0,0,0,0,0,0,25,391,0,1
3657,Dennis McKinnon\McKiDe01,1990,29,,DAL,NFL,9,7,21.4,35.4,2.38,3.93,0,0,0,0,0,1,-8,0,14,172,1,1
3658,Aldrick Robinson\RobiAl00,2017,29,6-178,SFO,NFL,16,1,38.0,57.0,2.38,3.56,0,0,0,0,0,0,0,0,19,260,2,0
3659,Clint Sampson\SampCl00,1983,22,3-60,DEN,NFL,16,2,38.0,48.0,2.38,3.00,0,0,0,0,0,0,0,0,10,200,3,0
3660,Herkie Walls\WallHe00,1983,22,7-170,HOU,NFL,16,3,38.0,50.0,2.38,3.13,0,0,0,0,0,5,44,0,12,276,1,0
3661,Josh Bellamy\BellJo02,2016,27,,CHI,NFL,16,2,37.9,56.9,2.37,3.56,0,0,0,0,0,4,37,0,19,282,1,0
3662,Jonathan Carter\CartJo01,2003,24,5-162,NYJ,NFL,9,0,21.3,25.3,2.37,2.81,0,0,0,0,0,0,0,0,4,93,1,0
3663,Joe Jurevicius\JureJo00,2000,26,2-55,NYG,NFL,14,3,33.2,57.2,2.37,4.09,0,0,0,0,0,0,0,0,24,272,1,1
3664,Will Blackwell\BlacWi00,1998,23,2-53,PIT,NFL,16,1,37.7,69.7,2.36,4.36,0,0,0,0,0,0,0,0,32,297,1,1
3665,Chris Burkett\BurkCh00,1989,27,2-42,2TM,NFL,15,5,35.4,59.4,2.36,3.96,0,0,0,0,0,1,-4,0,24,298,1,0
3666,Joe Jurevicius\JureJo00,1999,25,2-55,NYG,NFL,16,1,37.8,55.8,2.36,3.49,0,0,0,0,0,0,0,0,18,318,1,1
3667,Paul Skansi\SkanPa00,1990,29,5-133,SEA,NFL,16,0,37.7,59.7,2.36,3.73,0,0,0,0,0,0,0,0,22,257,2,0
3668,Jeff Webb\WebbJe00,2007,25,6-190,KAN,NFL,16,2,37.8,65.8,2.36,4.11,0,0,0,0,0,1,5,0,28,313,1,2
3669,Chastin West\WestCh00,2011,24,,JAX,NFL,12,1,28.3,41.3,2.36,3.44,0,0,0,0,0,0,0,0,13,163,2,0
3670,Javontee Herndon\HernJa00,2015,24,,SDG,NFL,8,2,18.8,42.8,2.35,5.35,0,0,0,0,0,1,13,0,24,195,0,2
3671,Calvin Muhammad\MuhaCa00,1983,25,12-322,RAI,NFL,15,4,35.2,48.2,2.35,3.21,0,0,0,0,0,0,0,0,13,252,2,2
3672,Keith Poole\PoolKe00,2000,26,4-116,NOR,NFL,15,4,35.3,56.3,2.35,3.75,0,0,0,0,0,0,0,0,21,293,1,1
3673,Paul Richardson\RichPa01,2016,24,2-45,SEA,NFL,15,0,35.3,56.3,2.35,3.75,0,0,0,0,0,1,5,0,21,288,1,0
3674,Dwight Stone\StonDw00,1990,26,,PIT,NFL,16,2,37.6,56.6,2.35,3.54,0,0,0,0,0,2,-6,0,19,332,1,1
3675,Mike Wilson\WilsMi00,1984,26,9-246,SFO,NFL,13,3,30.5,47.5,2.35,3.65,0,0,0,0,0,0,0,0,17,245,1,0
3676,Stacey Bailey\BailSt00,1985,25,3-63,ATL,NFL,15,13,35.1,65.1,2.34,4.34,0,0,0,0,0,1,-3,0,30,364,0,1
3677,Kendrick Bourne\BourKe00,2017,22,,SFO,NFL,11,0,25.7,41.7,2.34,3.79,0,0,0,0,0,0,0,0,16,257,0,0
3678,Riley Cooper\CoopRi00,2011,24,5-159,PHI,NFL,16,3,37.5,53.5,2.34,3.34,0,0,0,0,0,0,0,0,16,315,1,0
3679,Irving Fryar\FryaIr00,1999,37,1-1,WAS,NFL,16,1,37.4,63.4,2.34,3.96,0,0,0,0,0,0,0,0,26,254,2,0
3680,Bryan Gilmore\GilmBr00,2003,25,,ARI,NFL,14,10,32.8,49.8,2.34,3.56,0,0,0,0,0,1,0,0,17,208,2,0
3681,Sam Hurd\HurdSa00,2007,22,,DAL,NFL,16,2,37.4,56.4,2.34,3.53,0,0,0,0,0,0,0,0,19,314,1,0
3682,Jordan Norwood\NorwJo00,2011,25,,CLE,NFL,14,4,32.8,55.8,2.34,3.99,0,0,0,0,0,0,0,0,23,268,1,1
3683,James Pruitt\PruiJa00,1986,22,4-107,MIA,NFL,16,0,37.5,52.5,2.34,3.28,0,0,0,0,0,0,0,0,15,235,2,4
3684,Rashad Ross\RossRa00,2015,25,,WAS,NFL,13,0,30.4,38.4,2.34,2.95,0,0,0,0,0,0,0,0,8,184,1,0
3685,Mike Siani\SianMi00,1980,30,1-21,BAL,NFL,10,1,23.4,32.4,2.34,3.24,0,0,0,0,0,0,0,0,9,174,1,0
3686,Michael Timpson\TimpMi00,1992,25,4-100,NWE,NFL,16,2,37.5,63.5,2.34,3.97,0,0,0,0,0,0,0,0,26,315,1,0
3687,Fred Banks\BankFr00,1987,25,8-203,MIA,NFL,3,0,7.0,8.0,2.33,2.67,0,0,0,0,0,0,0,0,1,10,1,0
3688,Bernard Berrian\BerrBe00,2004,24,3-78,CHI,NFL,16,1,37.3,52.3,2.33,3.27,0,0,0,0,0,8,28,0,15,225,2,0
3689,John Broussard\BrouJo00,2007,24,7-229,JAX,NFL,8,0,18.6,22.6,2.33,2.83,0,0,0,0,0,0,0,0,4,126,1,0
3690,Nate Burleson\BurlNa00,2006,25,3-71,SEA,NFL,16,7,37.2,55.2,2.33,3.45,0,0,0,0,0,0,0,0,18,192,2,2
3691,Tim Carter\CartTi00,2006,27,2-46,NYG,NFL,16,8,37.3,59.3,2.33,3.71,0,0,0,0,0,0,0,0,22,253,2,1
3692,Ron Johnson\JohnRo01,1985,27,7-170,PHI,NFL,8,0,18.6,29.6,2.33,3.70,0,0,0,0,0,0,0,0,11,186,0,0
